1.48362,1.48362,1.48362,1.48362,1.48362,1.48362,1.48362,1.48362,1.48362,2.66941,1.48362,1.48362,-1.48362,-1.48362,-2.66941,-1.48362,-2.66941,-1.48362,-2.66941,-1.48362
1.48362,1.48362,1.48362,1.48362,1.48362,1.48362,1.48362,1.48362,1.48362,2.66942,1.48362,1.48362,-1.48362,-1.48362,-2.66941,-1.48362,-2.66941,-1.48362,-2.66941,-1.48362
1.48867,1.48867,1.39736,1.53749,1.48867,1.39736,1.53749,1.48867,1.39736,2.66942,1.39736,1.53749,-1.48867,-1.48867,-2.66941,-1.48867,-2.66941,-1.48867,-2.66941,-1.53749
1.50037,1.50037,1.19804,1.65296,1.50037,1.19804,1.65296,1.50037,1.19804,2.66942,1.19804,1.65296,-1.50037,-1.50037,-2.57672,-1.50037,-2.66941,-1.50037,-2.57672,-1.65296
1.5122,1.5122,0.998743,1.76843,1.5122,0.998743,1.76843,1.5122,0.998743,2.57672,0.998743,1.76843,-1.5122,-1.5122,-2.46125,-1.5122,-2.57672,-1.5122,-2.46125,-1.76843
1.5239,1.5239,0.799429,1.8839,1.5239,0.799429,1.8839,1.5239,0.799429,2.46125,0.799429,1.8839,-1.5239,-1.5239,-2.34578,-1.5239,-2.46125,-1.5239,-2.34578,-1.8839
1.53255,1.53255,0.599803,1.99937,1.53255,0.599803,1.99937,1.53255,0.599803,2.34578,0.599803,1.99937,-1.53255,-1.53255,-2.23031,-1.53255,-2.34578,-1.53255,-2.23031,-1.99937
1.53775,1.53775,0.399938,2.11484,1.53775,0.399938,2.11484,1.53775,0.399938,2.23031,0.399938,2.11484,-1.53775,-1.53775,-2.11484,-1.53775,-2.23031,-1.53775,-2.11484,-2.11484
1.54126,1.54126,0.2,2.23031,1.54126,0.2,2.23031,1.54126,0.2,2.11484,0.2,2.23031,-1.54126,-1.54126,-1.99937,-1.54126,-2.11484,-1.54126,-1.99937,-2.23031
1.54126,1.54126,4.47424e-16,2.34578,1.54126,1.51577e-16,2.34578,1.54126,1.82569e-16,1.99937,2.69003e-16,2.34578,-1.54126,-1.54126,-1.8839,-1.54126,-1.99937,-1.54126,-1.8839,-2.34578
1.54126,1.54126,-0.2,2.46125,1.54126,-0.2,2.46125,1.54126,-0.2,1.8839,-0.2,2.46125,-1.54126,-1.54126,-1.76843,-1.54126,-1.8839,-1.54126,-1.76843,-2.46125
1.53775,1.53775,-0.399938,2.57672,1.53775,-0.399938,2.57672,1.53775,-0.399938,1.76843,-0.399938,2.57672,-1.53775,-1.53775,-1.65296,-1.53775,-1.76843,-1.53775,-1.65296,-2.57672
1.53255,1.53255,-0.599803,2.66942,1.53255,-0.599803,2.66942,1.53255,-0.599803,1.65296,-0.599803,2.66942,-1.53255,-1.53255,-1.53749,-1.53255,-1.65296,-1.53255,-1.53749,-2.66941
1.5239,1.5239,-0.799429,2.66942,1.5239,-0.799429,2.66942,1.5239,-0.799429,1.53749,-0.799429,2.66942,-1.5239,-1.5239,-1.48362,-1.5239,-1.53749,-1.5239,-1.48362,-2.66941
1.5122,1.5122,-0.998743,2.66942,1.5122,-0.998743,2.66941,1.5122,-0.998743,1.48362,-0.998743,2.66941,-1.5122,-1.5122,-1.48362,-1.5122,-1.48362,-1.5122,-1.48362,-2.66941
1.50037,1.50037,-1.19804,2.66941,1.50037,-1.19804,0,1.50037,-1.19804,1.48362,-1.19804,0,-1.50037,-1.50037,0,-1.50037,-1.48362,-1.50037,0,0
1.48867,1.48867,-1.39736,0,1.48867,-1.39736,0,1.48867,-1.39736,0,-1.39736,0,-1.48867,-1.48867,0,-1.48867,0,-1.48867,0,0
1.48362,1.48362,-1.48362,0,1.48362,-1.48362,0,1.48362,-1.48362,0,-1.48362,0,-1.48362,-1.48362,0,-1.48362,0,-1.48362,0,0
1.48362,1.48362,-1.48362,0,1.48362,-1.48362,0,1.48362,-1.48362,0,-1.48362,0,-1.48362,-1.48362,0,-1.48362,0,-1.48362,0,0
1.48362,-1.48362,1.48362,1.48362,-1.48362,1.48362,1.48362,-1.48362,-1.48362,-2.66941,-1.48362,-1.48362,1.48362,1.48362,2.66941,1.48362,2.66941,-1.48362,-2.66941,-1.48362
1.48362,-1.48362,1.48362,1.48362,-1.48362,1.48362,1.48362,-1.48362,-1.48362,-2.66941,-1.48362,-1.48362,1.48362,1.48362,2.66942,1.48362,2.66942,-1.48362,-2.66941,-1.48362
1.48867,-1.39736,1.48867,1.53749,-1.39736,1.48867,1.53749,-1.48867,-1.48867,-2.66941,-1.48867,-1.53749,1.48867,1.39736,2.66942,1.39736,2.66942,-1.48867,-2.66941,-1.53749
1.50037,-1.19804,1.50037,1.65296,-1.19804,1.50037,1.65296,-1.50037,-1.50037,-2.66941,-1.50037,-1.65296,1.50037,1.19804,2.57672,1.19804,2.66942,-1.50037,-2.57672,-1.65296
1.5122,-0.998743,1.5122,1.76843,-0.998743,1.5122,1.76843,-1.5122,-1.5122,-2.57672,-1.5122,-1.76843,1.5122,0.998743,2.46125,0.998743,2.57672,-1.5122,-2.46125,-1.76843
1.5239,-0.799429,1.5239,1.8839,-0.799429,1.5239,1.8839,-1.5239,-1.5239,-2.46125,-1.5239,-1.8839,1.5239,0.799429,2.34578,0.799429,2.46125,-1.5239,-2.34578,-1.8839
1.53255,-0.599803,1.53255,1.99937,-0.599803,1.53255,1.99937,-1.53255,-1.53255,-2.34578,-1.53255,-1.99937,1.53255,0.599803,2.23031,0.599803,2.34578,-1.53255,-2.23031,-1.99937
1.53775,-0.399938,1.53775,2.11484,-0.399938,1.53775,2.11484,-1.53775,-1.53775,-2.23031,-1.53775,-2.11484,1.53775,0.399938,2.11484,0.399938,2.23031,-1.53775,-2.11484,-2.11484
1.54126,-0.2,1.54126,2.23031,-0.2,1.54126,2.23031,-1.54126,-1.54126,-2.11484,-1.54126,-2.23031,1.54126,0.2,1.99937,0.2,2.11484,-1.54126,-1.99937,-2.23031
1.54126,-2.72516e-16,1.54126,2.34578,-3.51202e-16,1.54126,2.34578,-1.54126,-1.54126,-1.99937,-1.54126,-2.34578,1.54126,-2.69349e-16,1.8839,-2.91219e-16,1.99937,-1.54126,-1.8839,-2.34578
1.54126,0.2,1.54126,2.46125,0.2,1.54126,2.46125,-1.54126,-1.54126,-1.8839,-1.54126,-2.46125,1.54126,-0.2,1.76843,-0.2,1.8839,-1.54126,-1.76843,-2.46125
1.53775,0.399938,1.53775,2.57672,0.399938,1.53775,2.57672,-1.53775,-1.53775,-1.76843,-1.53775,-2.57672,1.53775,-0.399938,1.65296,-0.399938,1.76843,-1.53775,-1.65296,-2.57672
1.53255,0.599803,1.53255,2.66942,0.599803,1.53255,2.66942,-1.53255,-1.53255,-1.65296,-1.53255,-2.66941,1.53255,-0.599803,1.53749,-0.599803,1.65296,-1.53255,-1.53749,-2.66941
1.5239,0.799429,1.5239,2.66942,0.799429,1.5239,2.66942,-1.5239,-1.5239,-1.53749,-1.5239,-2.66941,1.5239,-0.799429,1.48362,-0.799429,1.53749,-1.5239,-1.48362,-2.66941
1.5122,0.998743,1.5122,2.66942,0.998743,1.5122,2.66941,-1.5122,-1.5122,-1.48362,-1.5122,-2.66941,1.5122,-0.998743,1.48362,-0.998743,1.48362,-1.5122,-1.48362,-2.66941
1.50037,1.19804,1.50037,2.66941,1.19804,1.50037,0,-1.50037,-1.50037,-1.48362,-1.50037,0,1.50037,-1.19804,0,-1.19804,1.48362,-1.50037,0,0
1.48867,1.39736,1.48867,0,1.39736,1.48867,0,-1.48867,-1.48867,0,-1.48867,0,1.48867,-1.39736,0,-1.39736,0,-1.48867,0,0
1.48362,1.48362,1.48362,0,1.48362,1.48362,0,-1.48362,-1.48362,0,-1.48362,0,1.48362,-1.48362,0,-1.48362,0,-1.48362,0,0
1.48362,1.48362,1.48362,0,1.48362,1.48362,0,-1.48362,-1.48362,0,-1.48362,0,1.48362,-1.48362,0,-1.48362,0,-1.48362,0,0
1.48362,-1.48362,-1.48362,-1.48362,1.48362,1.48362,1.48362,1.48362,1.48362,2.66941,-1.48362,-1.48362,1.48362,-1.48362,-2.66941,1.48362,2.66941,1.48362,2.66941,-1.48362
1.48362,-1.48362,-1.48362,-1.48362,1.48362,1.48362,1.48362,1.48362,1.48362,2.66942,-1.48362,-1.48362,1.48362,-1.48362,-2.66941,1.48362,2.66942,1.48362,2.66942,-1.48362
1.39736,-1.48867,-1.48867,-1.53749,1.48867,1.48867,1.53749,1.39736,1.48867,2.66942,-1.48867,-1.53749,1.39736,-1.48867,-2.66941,1.48867,2.66942,1.39736,2.66942,-1.53749
1.19804,-1.50037,-1.50037,-1.65296,1.50037,1.50037,1.65296,1.19804,1.50037,2.66942,-1.50037,-1.65296,1.19804,-1.50037,-2.57672,1.50037,2.66942,1.19804,2.57672,-1.65296
0.998743,-1.5122,-1.5122,-1.76843,1.5122,1.5122,1.76843,0.998743,1.5122,2.57672,-1.5122,-1.76843,0.998743,-1.5122,-2.46125,1.5122,2.57672,0.998743,2.46125,-1.76843
0.799429,-1.5239,-1.5239,-1.8839,1.5239,1.5239,1.8839,0.799429,1.5239,2.46125,-1.5239,-1.8839,0.799429,-1.5239,-2.34578,1.5239,2.46125,0.799429,2.34578,-1.8839
0.599803,-1.53255,-1.53255,-1.99937,1.53255,1.53255,1.99937,0.599803,1.53255,2.34578,-1.53255,-1.99937,0.599803,-1.53255,-2.23031,1.53255,2.34578,0.599803,2.23031,-1.99937
0.399938,-1.53775,-1.53775,-2.11484,1.53775,1.53775,2.11484,0.399938,1.53775,2.23031,-1.53775,-2.11484,0.399938,-1.53775,-2.11484,1.53775,2.23031,0.399938,2.11484,-2.11484
0.2,-1.54126,-1.54126,-2.23031,1.54126,1.54126,2.23031,0.2,1.54126,2.11484,-1.54126,-2.23031,0.2,-1.54126,-1.99937,1.54126,2.11484,0.2,1.99937,-2.23031
6.05456e-16,-1.54126,-1.54126,-2.34578,1.54126,1.54126,2.34578,3.38143e-16,1.54126,1.99937,-1.54126,-2.34578,5.57998e-16,-1.54126,-1.8839,1.54126,1.99937,4.32487e-16,1.8839,-2.34578
-0.2,-1.54126,-1.54126,-2.46125,1.54126,1.54126,2.46125,-0.2,1.54126,1.8839,-1.54126,-2.46125,-0.2,-1.54126,-1.76843,1.54126,1.8839,-0.2,1.76843,-2.46125
-0.399938,-1.53775,-1.53775,-2.57672,1.53775,1.53775,2.57672,-0.399938,1.53775,1.76843,-1.53775,-2.57672,-0.399938,-1.53775,-1.65296,1.53775,1.76843,-0.399938,1.65296,-2.57672
-0.599803,-1.53255,-1.53255,-2.66941,1.53255,1.53255,2.66942,-0.599803,1.53255,1.65296,-1.53255,-2.66941,-0.599803,-1.53255,-1.53749,1.53255,1.65296,-0.599803,1.53749,-2.66941
-0.799429,-1.5239,-1.5239,-2.66941,1.5239,1.5239,2.66942,-0.799429,1.5239,1.53749,-1.5239,-2.66941,-0.799429,-1.5239,-1.48362,1.5239,1.53749,-0.799429,1.48362,-2.66941
-0.998743,-1.5122,-1.5122,-2.66941,1.5122,1.5122,2.66941,-0.998743,1.5122,1.48362,-1.5122,-2.66941,-0.998743,-1.5122,-1.48362,1.5122,1.48362,-0.998743,1.48362,-2.66941
-1.19804,-1.50037,-1.50037,-2.66941,1.50037,1.50037,0,-1.19804,1.50037,1.48362,-1.50037,0,-1.19804,-1.50037,0,1.50037,1.48362,-1.19804,0,0
-1.39736,-1.48867,-1.48867,0,1.48867,1.48867,0,-1.39736,1.48867,0,-1.48867,0,-1.39736,-1.48867,0,1.48867,0,-1.39736,0,0
-1.48362,-1.48362,-1.48362,0,1.48362,1.48362,0,-1.48362,1.48362,0,-1.48362,0,-1.48362,-1.48362,0,1.48362,0,-1.48362,0,0
-1.48362,-1.48362,-1.48362,0,1.48362,1.48362,0,-1.48362,1.48362,0,-1.48362,0,-1.48362,-1.48362,0,1.48362,0,-1.48362,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126.144,126.144,126.144,126.144,126.144,126.144,126.144,126.144,126.144,0.508534,126.144,126.144,126.144,126.144,0.508534,126.144,0.508534,126.144,0.508534,126.144
44.9977,44.9977,44.9977,41.5473,44.9977,44.9977,41.5473,44.9977,44.9977,0.508534,44.9977,41.5473,44.9977,44.9977,0.508534,44.9977,0.508534,44.9977,0.508534,41.5473
4.60294,4.60294,4.60294,4.27965,4.60294,4.60294,4.27965,4.60294,4.60294,0.508533,4.60294,4.27965,4.60294,4.60294,0.407395,4.60294,0.508533,4.60294,0.407395,4.27965
0.730256,0.730256,0.730256,0.71155,0.730256,0.730256,0.71155,0.730256,0.730256,0.407395,0.730256,0.71155,0.730256,0.730256,0.332404,0.730256,0.407395,0.730256,0.332404,0.71155
0.346376,0.346376,0.346376,0.363392,0.346376,0.346376,0.363392,0.346376,0.346376,0.332404,0.346376,0.363392,0.346376,0.346376,0.294795,0.346376,0.332404,0.346376,0.294795,0.363392
0.288081,0.288081,0.288081,0.314796,0.288081,0.288081,0.314796,0.288081,0.288081,0.294795,0.288081,0.314796,0.288081,0.288081,0.283846,0.288081,0.294795,0.288081,0.283846,0.314796
0.256372,0.256372,0.256372,0.292638,0.256372,0.256372,0.292638,0.256372,0.256372,0.283846,0.256372,0.292638,0.256372,0.256372,0.292638,0.256372,0.283846,0.256372,0.292638,0.292638
0.234696,0.234696,0.234696,0.283846,0.234696,0.234696,0.283846,0.234696,0.234696,0.292638,0.234696,0.283846,0.234696,0.234696,0.314796,0.234696,0.292638,0.234696,0.314796,0.283846
0.226967,0.226967,0.226967,0.294795,0.226967,0.226967,0.294795,0.226967,0.226967,0.314796,0.226967,0.294795,0.226967,0.226967,0.363392,0.226967,0.314796,0.226967,0.363392,0.294795
0.234696,0.234696,0.234696,0.332404,0.234696,0.234696,0.332404,0.234696,0.234696,0.363392,0.234696,0.332404,0.234696,0.234696,0.71155,0.234696,0.363392,0.234696,0.71155,0.332404
0.256372,0.256372,0.256372,0.407395,0.256372,0.256372,0.407395,0.256372,0.256372,0.71155,0.256372,0.407395,0.256372,0.256372,4.27965,0.256372,0.71155,0.256372,4.27965,0.407395
0.288081,0.288081,0.288081,0.508533,0.288081,0.288081,0.508533,0.288081,0.288081,4.27965,0.288081,0.508534,0.288081,0.288081,41.5473,0.288081,4.27965,0.288081,41.5473,0.508535
0.346376,0.346376,0.346376,0.508534,0.346376,0.346376,0.508533,0.346376,0.346376,41.5473,0.346376,0.508534,0.346376,0.346376,126.144,0.346376,41.5473,0.346376,126.144,0.508536
0.730256,0.730256,0.730256,0.508534,0.730256,0.730256,0,0.730256,0.730256,126.144,0.730256,0,0.730256,0.730256,0,0.730256,126.144,0.730256,0,0
4.60294,4.60294,4.60294,0,4.60294,4.60294,0,4.60294,4.60294,0,4.60294,0,4.60294,4.60294,0,4.60294,0,4.60294,0,0
44.9977,44.9977,44.9977,0,44.9977,44.9977,0,44.9977,44.9977,0,44.9977,0,44.9977,44.9977,0,44.9977,0,44.9977,0,0
126.144,126.144,126.144,0,126.144,126.144,0,126.144,126.144,0,126.144,0,126.144,126.144,0,126.144,0,126.144,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1070.65,-1070.65,-125.424,-877.199,-1070.65,-125.424,-877.199,-1070.65,-125.424,-0.785993,-125.424,-877.199,1070.65,1070.65,-0.455121,1070.65,-0.486349,1070.65,-0.455121,-876.816
-30.9996,-30.9996,528.216,-282.16,-30.9996,528.216,-282.16,-30.9996,528.216,-0.785874,528.216,-282.16,30.9996,30.9996,-0.452979,30.9996,-0.486568,30.9996,-0.452979,282.16
-2.93619,-2.93619,49.7411,-26.5909,-2.93619,49.7411,-26.5909,-2.93619,49.7411,-0.803361,49.7411,-26.5909,2.93619,2.93619,-0.287028,2.93619,-0.45298,2.93619,-0.287028,26.5909
-0.287542,-0.287542,4.86539,-2.58059,-0.287542,4.86539,-2.58059,-0.287542,4.86539,0.287028,4.86539,-2.58059,0.287542,0.287542,-0.155651,0.287542,-0.287028,0.287542,-0.155651,2.58059
-0.0282433,-0.0282433,0.540694,-0.273964,-0.0282433,0.540694,-0.273964,-0.0282433,0.540694,0.155651,0.540694,-0.273964,0.0282433,0.0282433,-0.0663393,0.0282433,-0.155651,0.0282433,-0.0663393,0.273964
-0.00576189,-0.00576189,0.183231,-0.081142,-0.00576189,0.183231,-0.081142,-0.00576189,0.183231,0.0663393,0.183231,-0.081142,0.00576189,0.00576189,-1.84747e-09,0.00576189,-0.0663393,0.00576189,-1.84747e-09,0.081142
-0.00286209,-0.00286209,0.136641,-0.047417,-0.00286209,0.136641,-0.047417,-0.00286209,0.136641,1.84751e-09,0.136641,-0.047417,0.00286209,0.00286209,0.047417,0.00286209,-1.84747e-09,0.00286209,0.047417,0.047417
-0.00120879,-0.00120879,0.0760783,1.84747e-09,-0.00120879,0.0760783,1.84747e-09,-0.00120879,0.0760783,-0.047417,0.0760783,1.84751e-09,0.00120879,0.00120879,0.081142,0.00120879,0.047417,0.00120879,0.081142,-1.84777e-09
-2.10971e-11,-2.10971e-11,1.85861e-16,0.0663393,-2.10971e-11,1.40724e-16,0.0663393,-2.26216e-11,1.06767e-16,-0.081142,-2.86128e-18,0.0663393,2.10971e-11,2.10971e-11,0.273964,2.10972e-11,0.081142,2.10971e-11,0.273964,-0.0663393
-0.00120879,-0.00120879,-0.0760783,0.155651,-0.00120879,-0.0760783,0.155651,-0.00120879,-0.0760783,-0.273964,-0.0760783,0.155651,0.00120879,0.00120879,2.58059,0.00120879,0.273964,0.00120879,2.58059,-0.155651
-0.00286209,-0.00286209,-0.136641,0.287028,-0.00286209,-0.136641,0.287028,-0.00286209,-0.136641,-2.58059,-0.136641,0.287028,0.00286209,0.00286209,26.5909,0.00286209,2.58059,0.00286209,26.5909,-0.287028
-0.00576189,-0.00576189,-0.183231,-0.803361,-0.00576189,-0.183231,-0.803359,-0.00576189,-0.183231,-26.5909,-0.183231,-0.803362,0.00576189,0.00576189,282.16,0.00576189,26.5909,0.00576189,282.16,-0.452979
-0.0282433,-0.0282433,-0.540694,-0.785874,-0.0282433,-0.540694,-0.803359,-0.0282433,-0.540694,-282.16,-0.540694,-0.799057,0.0282433,0.0282433,-876.816,0.0282433,282.16,0.0282433,-876.816,-0.452981
-0.287542,-0.287542,-4.86539,-0.785993,-0.287542,-4.86539,0,-0.287542,-4.86539,-877.199,-4.86539,0,0.287542,0.287542,0,0.287542,-876.816,0.287542,0,0
-2.93619,-2.93619,-49.7411,0,-2.93619,-49.7411,0,-2.93619,-49.7411,0,-49.7411,0,2.93619,2.93619,0,2.93619,0,2.93619,0,0
-30.9996,-30.9996,-528.216,0,-30.9996,-528.216,0,-30.9996,-528.216,0,-528.216,0,30.9996,30.9996,0,30.9996,0,30.9996,0,0
-1070.65,-1070.65,125.424,0,-1070.65,125.424,0,-1070.65,125.424,0,125.424,0,1070.65,1070.65,0,1070.65,0,1070.65,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1070.65,125.424,-1070.65,-877.199,125.424,-1070.65,-877.199,1070.65,1070.65,-0.486349,1070.65,-876.816,-1070.65,-125.424,-0.799057,-125.424,-0.785993,1070.65,-0.455121,-876.816
-30.9996,-528.216,-30.9996,-282.16,-528.216,-30.9996,-282.16,30.9996,30.9996,-0.486568,30.9996,282.16,-30.9996,528.216,-0.803362,528.216,-0.785874,30.9996,-0.452979,282.16
-2.93619,-49.7411,-2.93619,-26.5909,-49.7411,-2.93619,-26.5909,2.93619,2.93619,-0.45298,2.93619,26.5909,-2.93619,49.7411,0.287028,49.7411,-0.803361,2.93619,-0.287028,26.5909
-0.287542,-4.86539,-0.287542,-2.58059,-4.86539,-0.287542,-2.58059,0.287542,0.287542,-0.287028,0.287542,2.58059,-0.287542,4.86539,0.155651,4.86539,0.287028,0.287542,-0.155651,2.58059
-0.0282433,-0.540694,-0.0282433,-0.273964,-0.540694,-0.0282433,-0.273964,0.0282433,0.0282433,-0.155651,0.0282433,0.273964,-0.0282433,0.540694,0.0663393,0.540694,0.155651,0.0282433,-0.0663393,0.273964
-0.00576189,-0.183231,-0.00576189,-0.081142,-0.183231,-0.00576189,-0.081142,0.00576189,0.00576189,-0.0663393,0.00576189,0.081142,-0.00576189,0.183231,1.84749e-09,0.183231,0.0663393,0.00576189,-1.84749e-09,0.081142
-0.00286209,-0.136641,-0.00286209,-0.047417,-0.136641,-0.00286209,-0.047417,0.00286209,0.00286209,-1.84751e-09,0.00286209,0.047417,-0.00286209,0.136641,-0.047417,0.136641,1.84749e-09,0.00286209,0.047417,0.047417
-0.00120879,-0.0760783,-0.00120879,1.84749e-09,-0.0760783,-0.00120879,1.84749e-09,0.00120879,0.00120879,0.047417,0.00120879,-1.84751e-09,-0.00120879,0.0760783,-0.081142,0.0760783,-0.047417,0.00120879,0.081142,-1.84779e-09
-2.27424e-11,7.78718e-18,-2.26215e-11,0.0663393,-1.72049e-17,-2.26215e-11,0.0663393,2.26216e-11,2.26215e-11,0.081142,2.26215e-11,-0.0663393,-2.27425e-11,-6.01478e-17,-0.273964,-1.15869e-16,-0.081142,2.27424e-11,0.273964,-0.0663393
-0.00120879,0.0760783,-0.00120879,0.155651,0.0760783,-0.00120879,0.155651,0.00120879,0.00120879,0.273964,0.00120879,-0.155651,-0.00120879,-0.0760783,-2.58059,-0.0760783,-0.273964,0.00120879,2.58059,-0.155651
-0.00286209,0.136641,-0.00286209,0.287028,0.136641,-0.00286209,0.287028,0.00286209,0.00286209,2.58059,0.00286209,-0.287028,-0.00286209,-0.136641,-26.5909,-0.136641,-2.58059,0.00286209,26.5909,-0.287028
-0.00576189,0.183231,-0.00576189,-0.803361,0.183231,-0.00576189,-0.803359,0.00576189,0.00576189,26.5909,0.00576189,-0.452979,-0.00576189,-0.183231,-282.16,-0.183231,-26.5909,0.00576189,282.16,-0.452979
-0.0282433,0.540694,-0.0282433,-0.785874,0.540694,-0.0282433,-0.803359,0.0282433,0.0282433,282.16,0.0282433,-0.455121,-0.0282433,-0.540694,-877.199,-0.540694,-282.16,0.0282433,-876.816,-0.452981
-0.287542,4.86539,-0.287542,-0.785993,4.86539,-0.287542,0,0.287542,0.287542,-876.816,0.287542,0,-0.287542,-4.86539,0,-4.86539,-877.199,0.287542,0,0
-2.93619,49.7411,-2.93619,0,49.7411,-2.93619,0,2.93619,2.93619,0,2.93619,0,-2.93619,-49.7411,0,-49.7411,0,2.93619,0,0
-30.9996,528.216,-30.9996,0,528.216,-30.9996,0,30.9996,30.9996,0,30.9996,0,-30.9996,-528.216,0,-528.216,0,30.9996,0,0
-1070.65,-125.424,-1070.65,0,-125.424,-1070.65,0,1070.65,1070.65,0,1070.65,0,-1070.65,125.424,0,125.424,0,1070.65,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-125.424,1070.65,1070.65,-876.816,-1070.65,-1070.65,-877.199,-125.424,-1070.65,-0.785993,1070.65,-876.816,-125.424,1070.65,-0.455121,-1070.65,-0.785993,-125.424,-0.799057,-876.816
528.216,30.9996,30.9996,282.16,-30.9996,-30.9996,-282.16,528.216,-30.9996,-0.785874,30.9996,282.16,528.216,30.9996,-0.452979,-30.9996,-0.785874,528.216,-0.803362,282.16
49.7411,2.93619,2.93619,26.5909,-2.93619,-2.93619,-26.5909,49.7411,-2.93619,-0.803361,2.93619,26.5909,49.7411,2.93619,-0.287028,-2.93619,-0.803361,49.7411,0.287028,26.5909
4.86539,0.287542,0.287542,2.58059,-0.287542,-0.287542,-2.58059,4.86539,-0.287542,0.287028,0.287542,2.58059,4.86539,0.287542,-0.155651,-0.287542,0.287028,4.86539,0.155651,2.58059
0.540694,0.0282433,0.0282433,0.273964,-0.0282433,-0.0282433,-0.273964,0.540694,-0.0282433,0.155651,0.0282433,0.273964,0.540694,0.0282433,-0.0663393,-0.0282433,0.155651,0.540694,0.0663393,0.273964
0.183231,0.00576189,0.00576189,0.081142,-0.00576189,-0.00576189,-0.081142,0.183231,-0.00576189,0.0663393,0.00576189,0.081142,0.183231,0.00576189,-1.84749e-09,-0.00576189,0.0663393,0.183231,1.84749e-09,0.081142
0.136641,0.00286209,0.00286209,0.047417,-0.00286209,-0.00286209,-0.047417,0.136641,-0.00286209,1.84751e-09,0.00286209,0.047417,0.136641,0.00286209,0.047417,-0.00286209,1.84749e-09,0.136641,-0.047417,0.047417
0.0760783,0.00120879,0.00120879,-1.84749e-09,-0.00120879,-0.00120879,1.84749e-09,0.0760783,-0.00120879,-0.047417,0.00120879,-1.84751e-09,0.0760783,0.00120879,0.081142,-0.00120879,-0.047417,0.0760783,-0.081142,-1.84768e-09
